Filename,,,,,,,Peak rating value position,,,,,,Mu,Sigma,FminsearchFVAL,ExitFlag,Iterations,,uglified,uglified_orig,auto-uglified,auto-uglified_orig,beautified,beautified_orig,unmodified
random_4669.jpg,59,20,9,6,6,,1,0,0,0,0,,"0,785716","0,925187","0,252533",1,42,,0,0,1,0,0,0,0
random_4670.jpg,26,29,15,12,18,,0,1,0,0,0,,"1,965779","1,549929","0,328336",1,33,,0,0,1,0,0,0,0
random_4671.jpg,13,19,21,16,31,,0,0,0,0,1,,"3,823223","1,765014","0,342961",1,35,,0,0,1,0,0,0,0
random_4672.jpg,31,22,13,17,17,,1,0,0,0,0,,"1,852234","1,779712","0,360513",1,32,,0,0,1,0,0,0,0
random_4673.jpg,22,26,17,16,19,,0,1,0,0,0,,"2,45378","1,758211","0,314734",1,29,,0,0,1,0,0,0,0
random_4674.jpg,56,21,5,10,8,,1,0,0,0,0,,"1,114533","0,682057","0,278019",1,48,,0,0,1,0,0,0,0
random_4675.jpg,18,16,19,19,28,,0,0,0,0,1,,"3,717715","1,833003","0,337384",1,31,,0,0,1,0,0,0,0
random_4677.jpg,27,24,20,12,17,,1,0,0,0,0,,"2,057646","1,704235","0,307843",1,29,,0,0,1,0,0,0,0
random_4678.jpg,43,24,11,11,11,,1,0,0,0,0,,"1,012455","1,332927","0,312321",1,36,,0,0,1,0,0,0,0
random_4680.jpg,54,19,11,9,7,,1,0,0,0,0,,"0,709706","1,100647","0,297153",1,42,,0,0,1,0,0,0,0
random_4682.jpg,43,23,13,13,8,,1,0,0,0,0,,"0,925824","1,484528","0,306455",1,37,,0,0,1,0,0,0,0
random_4683.jpg,10,16,15,25,34,,0,0,0,0,1,,"4,533625","1,692874","0,299942",1,35,,0,0,1,0,0,0,0
random_4684.jpg,33,18,13,14,22,,1,0,0,0,0,,"1,832326","1,767567","0,41471",1,35,,0,0,1,0,0,0,0
random_4685.jpg,42,21,14,10,13,,1,0,0,0,0,,"1,010862","1,450171","0,335638",1,40,,0,0,1,0,0,0,0
random_4686.jpg,22,16,24,15,23,,0,0,1,0,0,,"3,00993","1,749988","0,339523",1,30,,0,0,1,0,0,0,0
random_4687.jpg,20,16,21,25,18,,0,0,0,1,0,,"3,231849","1,730448","0,290439",1,31,,0,0,1,0,0,0,0
random_4688.jpg,21,21,20,19,19,,-1,,,,,,"2,819856","1,876119","0,291765",1,33,,0,0,1,0,0,0,0
random_4689.jpg,18,24,21,16,21,,0,1,0,0,0,,"2,844093","1,756206","0,297214",1,31,,0,0,1,0,0,0,0
random_4690.jpg,37,20,12,18,13,,1,0,0,0,0,,"1,348445","1,683346","0,371264",1,36,,0,0,1,0,0,0,0
random_4691.jpg,48,19,11,14,8,,1,0,0,0,0,,"0,770122","1,286594","0,339969",1,37,,0,0,1,0,0,0,0
random_4692.jpg,40,16,16,18,10,,1,0,0,0,0,,"1,233991","1,675023","0,378982",1,36,,0,0,1,0,0,0,0
random_4693.jpg,33,24,13,19,11,,1,0,0,0,0,,"1,609792","1,704982","0,331755",1,34,,0,0,1,0,0,0,0
random_4695.jpg,51,20,13,8,8,,1,0,0,0,0,,"0,697181","1,2412","0,29954",1,37,,0,0,1,0,0,0,0
random_4696.jpg,45,20,10,13,12,,1,0,0,0,0,,"0,907079","1,290059","0,352185",1,39,,0,0,1,0,0,0,0
random_4697.jpg,6,19,24,21,30,,0,0,0,0,1,,"3,955446","1,629082","0,281647",1,33,,0,0,1,0,0,0,0
random_4698.jpg,19,24,19,23,15,,0,1,0,0,0,,"2,797623","1,763144","0,267657",1,33,,0,0,1,0,0,0,0
random_4700.jpg,37,18,18,9,18,,1,0,0,0,0,,"1,403085","1,589853","0,379593",1,40,,0,0,1,0,0,0,0
random_4701.jpg,25,31,20,14,10,,0,1,0,0,0,,"2,008718","1,524376","0,23323",1,31,,0,0,1,0,0,0,0
random_4702.jpg,25,26,21,9,19,,0,1,0,0,0,,"2,125712","1,544692","0,320809",1,31,,0,0,1,0,0,0,0
random_4704.jpg,42,24,14,14,6,,1,0,0,0,0,,"0,970926","1,537","0,293936",1,35,,0,0,1,0,0,0,0
random_4705.jpg,45,20,16,8,11,,1,0,0,0,0,,"0,879891","1,413375","0,323983",1,36,,0,0,1,0,0,0,0
random_4707.jpg,64,12,7,12,5,,1,0,0,0,0,,"1,109163","0,5","0,292429",1,73,,0,0,1,0,0,0,0
random_4709.jpg,46,24,17,5,8,,1,0,0,0,0,,"0,893119","1,370618","0,270882",1,34,,0,0,1,0,0,0,0
random_4711.jpg,36,32,11,12,9,,1,0,0,0,0,,"1,438268","1,232678","0,274478",1,34,,0,0,1,0,0,0,0
random_4713.jpg,18,18,16,21,27,,0,0,0,0,1,,"3,679437","1,853662","0,33852",1,33,,0,0,1,0,0,0,0
random_4716.jpg,52,19,17,7,5,,1,0,0,0,0,,"0,599195","1,321067","0,300811",1,36,,0,0,1,0,0,0,0
random_4718.jpg,24,28,15,16,17,,0,1,0,0,0,,"2,192678","1,686943","0,317829",1,32,,0,0,1,0,0,0,0
random_4721.jpg,8,9,16,18,49,,0,0,0,0,1,,"5,314403","1,365145","0,325971",1,38,,0,0,1,0,0,0,0
random_4722.jpg,24,29,20,14,13,,0,1,0,0,0,,"2,109956","1,610226","0,25584",1,32,,0,0,1,0,0,0,0
random_4723.jpg,8,16,21,25,30,,0,0,0,0,1,,"4,237461","1,767356","0,249602",1,33,,0,0,1,0,0,0,0
random_4726.jpg,45,21,19,9,6,,1,0,0,0,0,,"0,863523","1,504207","0,296732",1,38,,0,0,1,0,0,0,0
random_4727.jpg,49,20,16,9,6,,1,0,0,0,0,,"0,674264","1,393333","0,30149",1,35,,0,0,1,0,0,0,0
random_4731.jpg,30,26,18,14,12,,1,0,0,0,0,,"1,727195","1,731328","0,276442",1,30,,0,0,1,0,0,0,0
random_4733.jpg,48,14,10,16,12,,1,0,0,0,0,,"0,795224","1,168283","0,40302",1,45,,0,0,1,0,0,0,0
random_4744.jpg,37,27,13,12,11,,1,0,0,0,0,,"1,274571","1,489226","0,295114",1,36,,0,0,1,0,0,0,0
random_4745.jpg,38,18,15,16,13,,1,0,0,0,0,,"1,312579","1,696083","0,367314",1,35,,0,0,1,0,0,0,0
random_4750.jpg,51,17,13,7,12,,1,0,0,0,0,,"0,753215","1,150797","0,339765",1,41,,0,0,1,0,0,0,0
random_4753.jpg,52,17,14,9,8,,1,0,0,0,0,,"0,641532","1,225847","0,32656",1,39,,0,0,1,0,0,0,0
random_4755.jpg,39,26,13,9,13,,1,0,0,0,0,,"1,219797","1,370189","0,305683",1,37,,0,0,1,0,0,0,0
random_4759.jpg,24,18,22,23,13,,1,0,0,0,0,,"2,704783","1,72642","0,291843",1,28,,0,0,1,0,0,0,0
random_4760.jpg,25,30,16,14,15,,0,1,0,0,0,,"2,022316","1,56553","0,297133",1,33,,0,0,1,0,0,0,0
random_4761.jpg,41,18,16,14,11,,1,0,0,0,0,,"1,069448","1,61515","0,354193",1,37,,0,0,1,0,0,0,0
random_4764.jpg,50,17,17,5,11,,1,0,0,0,0,,"0,730343","1,266575","0,340421",1,37,,0,0,1,0,0,0,0
random_4765.jpg,24,20,19,19,18,,1,0,0,0,0,,"2,63266","1,87164","0,310241",1,32,,0,0,1,0,0,0,0
random_4767.jpg,54,17,15,4,10,,1,0,0,0,0,,"0,675783","1,131866","0,320985",1,41,,0,0,1,0,0,0,0
random_4768.jpg,45,19,13,12,11,,1,0,0,0,0,,"0,844922","1,410307","0,345208",1,41,,0,0,1,0,0,0,0
random_4771.jpg,39,26,15,7,13,,1,0,0,0,0,,"1,245209","1,3634","0,29738",1,35,,0,0,1,0,0,0,0
random_4772.jpg,26,13,26,21,14,,-1,,,,,,"2,797971","1,615971","0,329555",1,29,,0,0,1,0,0,0,0
random_4774.jpg,50,22,14,7,7,,1,0,0,0,0,,"0,704282","1,305396","0,278472",1,37,,0,0,1,0,0,0,0
random_4775.jpg,36,23,14,15,12,,1,0,0,0,0,,"1,34409","1,667976","0,326436",1,31,,0,0,1,0,0,0,0
random_4776.jpg,12,11,17,22,38,,0,0,0,0,1,,"4,769371","1,6132","0,315648",1,34,,0,0,1,0,0,0,0
random_4777.jpg,19,13,22,17,29,,0,0,0,0,1,,"3,738672","1,754204","0,35551",1,31,,0,0,1,0,0,0,0
random_4779.jpg,47,25,13,11,4,,1,0,0,0,0,,"0,782575","1,395893","0,264517",1,35,,0,0,1,0,0,0,0
random_4780.jpg,7,14,23,23,33,,0,0,0,0,1,,"4,342715","1,673146","0,265958",1,33,,0,0,1,0,0,0,0
random_4782.jpg,15,22,17,16,30,,0,0,0,0,1,,"3,617606","1,807686","0,36405",1,31,,0,0,1,0,0,0,0
random_4784.jpg,35,20,29,9,7,,1,0,0,0,0,,"1,753413","1,46182","0,310399",1,31,,0,0,1,0,0,0,0
random_4786.jpg,51,20,9,9,11,,1,0,0,0,0,,"0,883331","1,036218","0,315822",1,42,,0,0,1,0,0,0,0
random_4787.jpg,24,17,21,18,20,,1,0,0,0,0,,"2,823885","1,833727","0,326356",1,34,,0,0,1,0,0,0,0
random_4788.jpg,29,20,21,17,13,,1,0,0,0,0,,"2,088318","1,800586","0,301973",1,31,,0,0,1,0,0,0,0
random_4791.jpg,48,22,12,10,8,,1,0,0,0,0,,"0,786972","1,301366","0,297043",1,37,,0,0,1,0,0,0,0
random_4794.jpg,39,25,13,9,14,,1,0,0,0,0,,"1,212931","1,380485","0,318669",1,35,,0,0,1,0,0,0,0
random_4795.jpg,55,16,13,9,7,,1,0,0,0,0,,"0,644279","1,097993","0,321214",1,43,,0,0,1,0,0,0,0
random_4798.jpg,25,20,23,18,14,,1,0,0,0,0,,"2,428883","1,796004","0,279663",1,32,,0,0,1,0,0,0,0
random_4801.jpg,54,22,10,6,8,,1,0,0,0,0,,"0,793646","1,062464","0,266492",1,43,,0,0,1,0,0,0,0
random_4807.jpg,15,13,11,30,31,,0,0,0,0,1,,"4,379135","1,405839","0,328657",1,34,,0,0,1,0,0,0,0
random_4812.jpg,47,26,12,8,7,,1,0,0,0,0,,"0,880683","1,289334","0,255975",1,38,,0,0,1,0,0,0,0
random_4815.jpg,41,24,16,12,7,,1,0,0,0,0,,"1,002312","1,586366","0,281926",1,33,,0,0,1,0,0,0,0
random_4816.jpg,45,21,13,11,10,,1,0,0,0,0,,"0,858026","1,40137","0,321181",1,37,,0,0,1,0,0,0,0
random_4817.jpg,53,21,12,8,6,,1,0,0,0,0,,"0,667813","1,196555","0,277823",1,39,,0,0,1,0,0,0,0
random_4818.jpg,37,23,17,16,7,,1,0,0,0,0,,"1,304249","1,682448","0,297867",1,32,,0,0,1,0,0,0,0
random_4822.jpg,7,8,16,21,48,,0,0,0,0,1,,"5,27291","1,39871","0,294133",1,39,,0,0,1,0,0,0,0
random_4824.jpg,35,21,17,20,7,,1,0,0,0,0,,"1,58595","1,700045","0,326434",1,31,,0,0,1,0,0,0,0
random_4825.jpg,33,28,14,13,12,,1,0,0,0,0,,"1,505039","1,555983","0,294445",1,33,,0,0,1,0,0,0,0
random_4829.jpg,12,11,25,22,30,,0,0,0,0,1,,"4,074319","1,610942","0,286074",1,32,,0,0,1,0,0,0,0
random_4835.jpg,33,21,18,12,16,,1,0,0,0,0,,"1,655744","1,708787","0,337287",1,35,,0,0,1,0,0,0,0
random_4836.jpg,20,25,20,17,18,,0,1,0,0,0,,"2,621388","1,781064","0,281963",1,32,,0,0,1,0,0,0,0
random_4862.jpg,51,20,10,9,10,,1,0,0,0,0,,"0,824817","1,099798","0,310909",1,42,,0,0,1,0,0,0,0
random_4863.jpg,18,20,21,15,26,,0,0,0,0,1,,"3,218326","1,79623","0,337727",1,31,,0,0,1,0,0,0,0
random_4873.jpg,23,24,15,17,21,,0,1,0,0,0,,"2,565503","1,821521","0,343295",1,32,,0,0,1,0,0,0,0
random_4890.jpg,51,17,14,9,9,,1,0,0,0,0,,"0,668429","1,243003","0,332605",1,45,,0,0,1,0,0,0,0
random_4893.jpg,9,17,20,25,29,,0,0,0,0,1,,"4,154391","1,783677","0,257199",1,33,,0,0,1,0,0,0,0
random_4900.jpg,25,20,19,17,19,,1,0,0,0,0,,"2,532142","1,857976","0,323465",1,32,,0,0,1,0,0,0,0
random_4907.jpg,22,20,17,18,23,,0,0,0,0,1,,"2,968551","1,87647","0,341569",1,34,,0,0,1,0,0,0,0
random_4910.jpg,37,28,12,10,13,,1,0,0,0,0,,"1,334477","1,335782","0,303432",1,37,,0,0,1,0,0,0,0
random_4912.jpg,20,27,18,14,21,,0,1,0,0,0,,"2,540547","1,686513","0,325643",1,29,,0,0,1,0,0,0,0
random_4913.jpg,27,19,19,14,21,,1,0,0,0,0,,"2,396638","1,814637","0,355689",1,30,,0,0,1,0,0,0,0
random_4914.jpg,32,27,14,15,12,,1,0,0,0,0,,"1,580449","1,639429","0,302325",1,31,,0,0,1,0,0,0,0
random_4915.jpg,44,21,14,12,9,,1,0,0,0,0,,"0,872739","1,480388","0,319137",1,38,,0,0,1,0,0,0,0
random_4916.jpg,54,16,13,7,10,,1,0,0,0,0,,"0,695252","1,085071","0,329293",1,43,,0,0,1,0,0,0,0
random_4918.jpg,48,22,14,8,8,,1,0,0,0,0,,"0,762866","1,343699","0,289002",1,37,,0,0,1,0,0,0,0
random_4919.jpg,19,22,17,20,22,,-1,,,,,,"3,080185","1,860839","0,315842",1,34,,0,0,1,0,0,0,0
random_4920.jpg,12,15,16,20,37,,0,0,0,0,1,,"4,658323","1,702396","0,339636",1,36,,0,0,1,0,0,0,0
random_4921.jpg,47,25,11,9,8,,1,0,0,0,0,,"0,902403","1,25054","0,274009",1,35,,0,0,1,0,0,0,0
random_4923.jpg,41,20,15,12,12,,1,0,0,0,0,,"1,041742","1,557566","0,339865",1,37,,0,0,1,0,0,0,0
random_4926.jpg,46,20,16,10,8,,1,0,0,0,0,,"0,788548","1,457494","0,313745",1,34,,0,0,1,0,0,0,0
random_4927.jpg,26,21,23,13,17,,1,0,0,0,0,,"2,27835","1,727706","0,306409",1,30,,0,0,1,0,0,0,0
random_4928.jpg,43,23,17,10,7,,1,0,0,0,0,,"0,916556","1,54131","0,283132",1,36,,0,0,1,0,0,0,0
random_4930.jpg,40,20,16,13,11,,1,0,0,0,0,,"1,107624","1,617831","0,334159",1,34,,0,0,1,0,0,0,0
random_4931.jpg,29,23,20,11,17,,1,0,0,0,0,,"1,930649","1,683557","0,319101",1,33,,0,0,1,0,0,0,0
random_4932.jpg,13,21,21,21,24,,0,0,0,0,1,,"3,497543","1,809252","0,274823",1,31,,0,0,1,0,0,0,0
random_4933.jpg,18,30,20,14,18,,0,1,0,0,0,,"2,476776","1,527757","0,294519",1,28,,0,0,1,0,0,0,0
random_4936.jpg,50,17,10,13,10,,1,0,0,0,0,,"0,794553","1,125326","0,353069",1,40,,0,0,1,0,0,0,0
random_4937.jpg,42,25,14,9,10,,1,0,0,0,0,,"1,029254","1,422597","0,286083",1,33,,0,0,1,0,0,0,0
random_4938.jpg,42,19,18,10,11,,1,0,0,0,0,,"1,024064","1,546668","0,334954",1,33,,0,0,1,0,0,0,0
random_4939.jpg,49,18,9,14,10,,1,0,0,0,0,,"0,844492","1,120586","0,354063",1,40,,0,0,1,0,0,0,0
random_4940.jpg,9,13,12,24,42,,0,0,0,0,1,,"5,004139","1,456039","0,307729",1,37,,0,0,1,0,0,0,0
random_4941.jpg,40,22,18,12,8,,1,0,0,0,0,,"1,096559","1,625317","0,297514",1,33,,0,0,1,0,0,0,0
random_4942.jpg,50,20,8,13,9,,1,0,0,0,0,,"0,901218","1,046263","0,328646",1,40,,0,0,1,0,0,0,0
random_4943.jpg,27,29,18,13,13,,0,1,0,0,0,,"1,900818","1,598096","0,270917",1,36,,0,0,1,0,0,0,0
random_4944.jpg,43,17,17,9,14,,1,0,0,0,0,,"0,982311","1,475365","0,367209",1,41,,0,0,1,0,0,0,0
random_4945.jpg,40,21,12,16,11,,1,0,0,0,0,,"1,091317","1,572941","0,350603",1,37,,0,0,1,0,0,0,0
random_4946.jpg,43,18,18,10,11,,1,0,0,0,0,,"0,971658","1,527663","0,344121",1,37,,0,0,1,0,0,0,0
random_4947.jpg,46,19,11,13,11,,1,0,0,0,0,,"0,838831","1,316759","0,350923",1,39,,0,0,1,0,0,0,0
random_4948.jpg,45,17,11,15,12,,1,0,0,0,0,,"0,843448","1,372616","0,380613",1,41,,0,0,1,0,0,0,0
random_4949.jpg,49,19,15,7,10,,1,0,0,0,0,,"0,743719","1,297905","0,320149",1,37,,0,0,1,0,0,0,0
random_4950.jpg,13,19,15,21,32,,0,0,0,0,1,,"4,190563","1,787988","0,339988",1,36,,0,0,1,0,0,0,0
random_4951.jpg,10,16,17,20,37,,0,0,0,0,1,,"4,636415","1,711785","0,330437",1,33,,0,0,1,0,0,0,0
random_4952.jpg,18,11,15,16,40,,0,0,0,0,1,,"4,841819","1,550765","0,403483",1,35,,0,0,1,0,0,0,0
random_4953.jpg,55,18,9,8,10,,1,0,0,0,0,,"0,85844","0,924455","0,30674",1,45,,0,0,1,0,0,0,0
random_4954.jpg,48,19,14,5,14,,1,0,0,0,0,,"0,870148","1,20091","0,340539",1,42,,0,0,1,0,0,0,0
random_4955.jpg,16,13,18,25,28,,0,0,0,0,1,,"4,062456","1,717844","0,305562",1,33,,0,0,1,0,0,0,0
random_4956.jpg,43,24,11,8,14,,1,0,0,0,0,,"1,093351","1,21534","0,322378",1,45,,0,0,1,0,0,0,0
random_4957.jpg,20,22,20,21,17,,0,1,0,0,0,,"2,820882","1,867941","0,271417",1,34,,0,0,1,0,0,0,0
random_4958.jpg,50,23,12,6,9,,1,0,0,0,0,,"0,819548","1,193963","0,27679",1,36,,0,0,1,0,0,0,0
random_4959.jpg,42,23,12,11,12,,1,0,0,0,0,,"1,023835","1,400037","0,3231",1,37,,0,0,1,0,0,0,0
random_4960.jpg,42,21,14,10,13,,1,0,0,0,0,,"1,010862","1,450171","0,335638",1,40,,0,0,1,0,0,0,0
random_4961.jpg,53,20,6,13,8,,1,0,0,0,0,,"1,023668","0,826759","0,314172",1,45,,0,0,1,0,0,0,0
random_4962.jpg,24,17,25,9,25,,-1,,,,,,"2,697512","1,661397","0,386137",1,29,,0,0,1,0,0,0,0
random_4964.jpg,11,10,17,27,35,,0,0,0,0,1,,"4,606959","1,555981","0,272722",1,35,,0,0,1,0,0,0,0
random_4965.jpg,68,13,8,4,7,,1,0,0,0,0,,"1,080176","0,5","0,243408",1,71,,0,0,1,0,0,0,0
random_4966.jpg,17,16,12,22,33,,0,0,0,0,1,,"4,362921","1,722831","0,369578",1,32,,0,0,1,0,0,0,0
random_4967.jpg,21,18,27,20,14,,0,0,1,0,0,,"2,814155","1,629486","0,260872",1,31,,0,0,1,0,0,0,0
random_4968.jpg,6,12,8,25,49,,0,0,0,0,1,,"5,03484","1,087892","0,28199",1,35,,0,0,1,0,0,0,0
random_4969.jpg,15,19,17,20,29,,0,0,0,0,1,,"3,845283","1,836442","0,331115",1,35,,0,0,1,0,0,0,0
random_4971.jpg,5,17,18,26,34,,0,0,0,0,1,,"4,489949","1,655136","0,2679",1,34,,0,0,1,0,0,0,0
random_4972.jpg,11,19,17,18,35,,0,0,0,0,1,,"4,336905","1,756622","0,352792",1,37,,0,0,1,0,0,0,0
random_4973.jpg,39,25,11,16,9,,1,0,0,0,0,,"1,159153","1,507856","0,321816",1,37,,0,0,1,0,0,0,0
random_4974.jpg,21,23,21,13,22,,0,1,0,0,0,,"2,650878","1,734934","0,326677",1,33,,0,0,1,0,0,0,0
random_4975.jpg,53,18,13,7,9,,1,0,0,0,0,,"0,685705","1,152716","0,312114",1,42,,0,0,1,0,0,0,0
random_4976.jpg,37,20,18,12,13,,1,0,0,0,0,,"1,3493","1,665852","0,333775",1,34,,0,0,1,0,0,0,0
random_4977.jpg,51,22,14,9,4,,1,0,0,0,0,,"0,626939","1,334466","0,273907",1,33,,0,0,1,0,0,0,0
random_4978.jpg,31,29,18,13,9,,1,0,0,0,0,,"1,60837","1,632819","0,244886",1,32,,0,0,1,0,0,0,0
random_4980.jpg,34,25,16,14,11,,1,0,0,0,0,,"1,448641","1,691759","0,293433",1,32,,0,0,1,0,0,0,0
random_4982.jpg,29,23,21,14,13,,1,0,0,0,0,,"1,914779","1,770528","0,282477",1,29,,0,0,1,0,0,0,0
random_4983.jpg,10,13,22,19,36,,0,0,0,0,1,,"4,474125","1,674233","0,320048",1,33,,0,0,1,0,0,0,0
random_4984.jpg,50,25,13,5,7,,1,0,0,0,0,,"0,794001","1,245661","0,248399",1,36,,0,0,1,0,0,0,0
random_4985.jpg,54,25,7,7,7,,1,0,0,0,0,,"0,968224","0,932886","0,243082",1,41,,0,0,1,0,0,0,0
random_4986.jpg,39,17,19,12,13,,1,0,0,0,0,,"1,278654","1,643939","0,359809",1,35,,0,0,1,0,0,0,0
random_4987.jpg,42,20,10,15,13,,1,0,0,0,0,,"0,991405","1,427227","0,36988",1,41,,0,0,1,0,0,0,0
random_4988.jpg,16,12,18,20,34,,0,0,0,0,1,,"4,396018","1,704231","0,34595",1,30,,0,0,1,0,0,0,0
random_4989.jpg,43,23,13,9,12,,1,0,0,0,0,,"1,001028","1,365851","0,313975",1,35,,0,0,1,0,0,0,0
random_4990.jpg,31,17,21,14,17,,1,0,0,0,0,,"2,065721","1,765995","0,352709",1,33,,0,0,1,0,0,0,0
random_4991.jpg,42,23,13,12,10,,1,0,0,0,0,,"0,98489","1,47841","0,312189",1,39,,0,0,1,0,0,0,0
random_4992.jpg,49,19,11,7,14,,1,0,0,0,0,,"0,884651","1,106142","0,340124",1,39,,0,0,1,0,0,0,0
random_4993.jpg,44,20,7,18,11,,1,0,0,0,0,,"0,974549","1,236422","0,382577",1,43,,0,0,1,0,0,0,0
random_4994.jpg,41,21,15,13,10,,1,0,0,0,0,,"1,026605","1,580685","0,324826",1,35,,0,0,1,0,0,0,0
random_4995.jpg,10,14,16,32,28,,0,0,0,1,0,,"4,187224","1,460831","0,261529",1,32,,0,0,1,0,0,0,0
random_4996.jpg,36,30,11,14,9,,1,0,0,0,0,,"1,377622","1,374603","0,290794",1,39,,0,0,1,0,0,0,0
random_4997.jpg,28,21,16,17,18,,1,0,0,0,0,,"2,20357","1,84091","0,34253",1,31,,0,0,1,0,0,0,0
random_4998.jpg,42,24,11,11,12,,1,0,0,0,0,,"1,055878","1,342899","0,319663",1,37,,0,0,1,0,0,0,0
random_4999.jpg,51,22,13,4,10,,1,0,0,0,0,,"0,810993","1,163546","0,284973",1,38,,0,0,1,0,0,0,0
random_5000.jpg,41,20,16,10,13,,1,0,0,0,0,,"1,065764","1,524169","0,339592",1,37,,0,0,1,0,0,0,0
random_5001.jpg,47,18,10,14,11,,1,0,0,0,0,,"0,830297","1,242558","0,362312",1,36,,0,0,1,0,0,0,0
random_5002.jpg,8,15,21,27,29,,0,0,0,0,1,,"4,259937","1,782902","0,229944",1,34,,0,0,1,0,0,0,0
random_5003.jpg,13,19,15,25,28,,0,0,0,0,1,,"4,001701","1,765919","0,310641",1,34,,0,0,1,0,0,0,0
random_5004.jpg,39,21,16,12,12,,1,0,0,0,0,,"1,164712","1,611577","0,328372",1,33,,0,0,1,0,0,0,0
random_5005.jpg,27,23,19,15,16,,1,0,0,0,0,,"2,113223","1,804994","0,302957",1,30,,0,0,1,0,0,0,0
random_5006.jpg,59,17,9,4,11,,1,0,0,0,0,,"0,970457","0,738337","0,290735",1,51,,0,0,1,0,0,0,0
random_5008.jpg,36,25,14,10,15,,1,0,0,0,0,,"1,35303","1,488638","0,325208",1,38,,0,0,1,0,0,0,0
random_5009.jpg,44,18,14,13,11,,1,0,0,0,0,,"0,874276","1,485065","0,355826",1,41,,0,0,1,0,0,0,0
random_5011.jpg,58,16,12,7,7,,1,0,0,0,0,,"0,706593","0,967209","0,301163",1,44,,0,0,1,0,0,0,0
random_5015.jpg,68,15,6,4,7,,1,0,0,0,0,,"1,098545","0,500004","0,224083",1,63,,0,0,1,0,0,0,0
random_5016.jpg,10,17,22,21,30,,0,0,0,0,1,,"4,043555","1,755493","0,285188",1,34,,0,0,1,0,0,0,0
random_5017.jpg,26,24,16,13,21,,1,0,0,0,0,,"2,200981","1,746736","0,352635",1,34,,0,0,1,0,0,0,0
random_5018.jpg,35,29,17,13,6,,1,0,0,0,0,,"1,348509","1,612523","0,238446",1,34,,0,0,1,0,0,0,0
random_5019.jpg,51,20,19,5,5,,1,0,0,0,0,,"0,671763","1,340305","0,2961",1,34,,0,0,1,0,0,0,0
random_5020.jpg,34,24,13,17,12,,1,0,0,0,0,,"1,497692","1,688065","0,330202",1,34,,0,0,1,0,0,0,0
random_5021.jpg,38,23,13,14,12,,1,0,0,0,0,,"1,201799","1,591026","0,329922",1,34,,0,0,1,0,0,0,0
random_5022.jpg,61,14,11,6,8,,1,0,0,0,0,,"1,155817","0,500001","0,297041",1,68,,0,0,1,0,0,0,0
random_5023.jpg,50,19,13,10,8,,1,0,0,0,0,,"0,695381","1,27658","0,316936",1,38,,0,0,1,0,0,0,0
random_5024.jpg,35,21,12,17,15,,1,0,0,0,0,,"1,489591","1,709021","0,368845",1,36,,0,0,1,0,0,0,0
random_5025.jpg,47,15,15,11,12,,1,0,0,0,0,,"0,757437","1,371017","0,37586",1,35,,0,0,1,0,0,0,0
random_5026.jpg,18,25,14,23,20,,0,1,0,0,0,,"3,020262","1,767771","0,326944",1,31,,0,0,1,0,0,0,0
random_5027.jpg,18,14,25,17,26,,0,0,0,0,1,,"3,491583","1,707102","0,329006",1,32,,0,0,1,0,0,0,0
random_5029.jpg,16,15,24,23,22,,0,0,1,0,0,,"3,515659","1,728774","0,266549",1,34,,0,0,1,0,0,0,0
random_5031.jpg,8,11,10,21,50,,0,0,0,0,1,,"5,193081","1,16823","0,306154",1,38,,0,0,1,0,0,0,0
random_5032.jpg,20,20,16,21,23,,0,0,0,0,1,,"3,219676","1,872232","0,330941",1,31,,0,0,1,0,0,0,0
random_5033.jpg,62,20,5,4,9,,1,0,0,0,0,,"1,195361","0,500001","0,234531",1,65,,0,0,1,0,0,0,0
random_5034.jpg,50,19,16,9,6,,1,0,0,0,0,,"0,643122","1,363547","0,309342",1,38,,0,0,1,0,0,0,0
random_5035.jpg,53,16,14,8,9,,1,0,0,0,0,,"0,650372","1,165449","0,332938",1,40,,0,0,1,0,0,0,0
random_5036.jpg,29,20,14,16,21,,1,0,0,0,0,,"2,210355","1,833432","0,38049",1,30,,0,0,1,0,0,0,0
random_5037.jpg,57,13,12,5,13,,1,0,0,0,0,,"0,890044","0,79894","0,346782",1,46,,0,0,1,0,0,0,0
random_5039.jpg,67,16,4,7,6,,1,0,0,0,0,,"1,116534","0,5","0,224206",1,76,,0,0,1,0,0,0,0
random_5040.jpg,11,10,18,27,34,,0,0,0,0,1,,"4,542426","1,576081","0,268318",1,32,,0,0,1,0,0,0,0
random_5041.jpg,30,17,15,13,25,,1,0,0,0,0,,"2,316429","1,821002","0,421431",1,28,,0,0,1,0,0,0,0
random_5042.jpg,32,24,15,12,17,,1,0,0,0,0,,"1,638805","1,651747","0,339271",1,29,,0,0,1,0,0,0,0
random_5043.jpg,44,18,14,13,11,,1,0,0,0,0,,"0,874276","1,485065","0,355826",1,41,,0,0,1,0,0,0,0
random_5044.jpg,33,22,10,19,16,,1,0,0,0,0,,"1,676418","1,728399","0,383325",1,34,,0,0,1,0,0,0,0
random_5045.jpg,61,20,7,6,6,,1,0,0,0,0,,"0,961153","0,747392","0,238714",1,47,,0,0,1,0,0,0,0
random_5046.jpg,63,15,10,3,9,,1,0,0,0,0,,"1,146198","0,5","0,274137",1,68,,0,0,1,0,0,0,0
